,creator,duration,id,labels,ladder,title,views
538,CHERRYBLOSSOM,291.0,VOS06PyVcl0,"[0, 42]","[{'160 - 250x144 (144p)': 115.634}, {'133 - 278x160 (144p)': 262.989}]",[信長之野望]槍神&果心[先行版!],6239.0
539,,427.0,VOD709TlXf8,"[2, 7, 30, 197, 198]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 611.398}, {'135 - 640x480 (DASH video)': 1155.0}]",motrax kwikcam fail.AVI,2000.0
540,,282.0,VPb-dkzi3s8,"[11, 20, 22, 462, 637, 1016]","[{'160 - 256x144 (144p)': 112.574}, {'133 - 426x240 (240p)': 247.855}, {'134 - 640x360 (360p)': 604.32}, {'135 - 854x480 (480p)': 1109.904}, {'136 - 1280x720 (720p)': 2203.396}]",Strawberry Sorbet Recipe,20488.0
541,,193.0,VQAn2Rsy1Fs,"[11, 276, 506]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 635.654}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2352.19}]",Julie Lewin - How To Grow The Best Potatoes,1029.0
542,,169.0,F7Ihgig3deU,"[4, 9, 10, 154, 263]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 604.582}, {'135 - 640x480 (DASH video)': 1155.0}]",LOS SERENOS Y RAFA - TREINTA CARTAS ZACAROPA'S BDAY,1099.0
543,,246.0,FApFXx9LU2U,"[0, 1]","[{'160 - 168x144 (DASH video)': 108.0}, {'133 - 282x240 (DASH video)': 242.0}, {'134 - 422x360 (DASH video)': 370.284}, {'135 - 562x480 (DASH video)': 1155.0}]","""masneo"" AHH dead lady and A GIANT BABY (clocktower)",1212.0
544,,398.0,FCwBrK2joEs,[14],"[{'160 - 256x144 (144p)': 110.508}, {'133 - 426x240 (240p)': 247.228}, {'134 - 640x360 (360p)': 612.63}, {'135 - 854x480 (480p)': 1121.433}, {'136 - 1280x720 (720p)': 2243.872}, {'137 - 1920x1080 (1080p)': 4209.252}]",WAYWARD - Alone & Ghost Town - Dual Singles [NEW-2015],2532.0
545,,248.0,j4hZPn1yh-0,"[511, 712, 750]","[{'160 - 256x144 (144p)': 101.48}, {'133 - 426x240 (240p)': 280.2}, {'134 - 640x360 (360p)': 490.803}, {'135 - 854x480 (480p)': 1116.411}, {'136 - 1280x720 (720p)': 2225.739}]",pila de zinc y cobre en agua con sal,10606.0
546,,186.0,j4TlrrzkkU0,"[0, 1, 153, 777, 3660]","[{'160 - 180x144 (144p)': 117.282}, {'133 - 300x240 (240p)': 259.614}, {'134 - 450x360 (360p)': 457.438}, {'135 - 600x480 (480p)': 919.327}]",Far Cry - Passando da Fase do Navio Mais Rapido,5432.0
547,,268.0,j8A6COel1VQ,"[14, 1640]","[{'160 - 256x144 (144p)': 110.978}, {'133 - 426x240 (240p)': 258.352}, {'134 - 640x360 (360p)': 604.216}, {'135 - 854x480 (480p)': 1112.9}, {'136 - 1280x720 (720p)': 2210.415}, {'137 - 1920x1080 (1080p)': 4138.123}]",HĀUSENN 可畏工作 - ZOO & MORGAN 婚紗記錄,4616.0
548,,350.0,j9XQOZzEVKc,"[5, 16]","[{'160 - 256x144 (144p)': 117.761}, {'133 - 426x240 (240p)': 263.865}]",Apocalypse Lane: Episode Seven: Your Friendly Neighborhood Cat,18790.0
549,,310.0,jCd4Fyi21Vw,"[3, 6, 13, 300, 1578]","[{'160 - 192x144 (144p)': 114.911}, {'133 - 320x240 (240p)': 251.043}, {'134 - 480x360 (360p)': 584.767}, {'135 - 640x480 (480p)': 1133.336}]",Fantasma da Opera (flautas),1185.0
550,,213.0,jD_km9j6UXM,[577],"[{'160 - 256x144 (144p)': 112.706}, {'133 - 426x240 (240p)': 249.066}, {'134 - 640x360 (360p)': 640.55}, {'135 - 854x480 (480p)': 1176.315}, {'136 - 1280x720 (720p)': 2361.747}]",【太鼓の達人】〆ドレー2000 ローテーション 120万超え,2037.0
551,,316.0,gzYMXoSXUMI,[41],"[{'160 - 256x144 (144p)': 111.852}, {'133 - 426x240 (240p)': 251.732}]",Donu sa Dodonu,1407.0
552,,140.0,0vWsvaSBDRA,"[63, 1047]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.52}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",NBA2K14 My Team '13 - '14 Los Angeles Clippers Collection,1080.0
553,,414.0,0zihuIhLaTI,[205],"[{'160 - 256x144 (144p)': 111.453}, {'133 - 426x240 (240p)': 248.384}, {'134 - 640x360 (360p)': 527.488}, {'135 - 854x480 (480p)': 1043.247}, {'136 - 1280x720 (720p)': 1880.378}]",Consejos para la vuelta a clase | MyLisla,1743.0
554,,379.0,FfDqJK2NH1Q,"[0, 1, 85]","[{'160 - 256x144 (144p)': 112.774}, {'133 - 426x240 (240p)': 260.171}, {'134 - 640x360 (360p)': 608.537}, {'135 - 854x480 (480p)': 1125.194}, {'136 - 1280x720 (720p)': 2229.483}, {'298 - 1280x720 (720p50)': 3324.309}]",EL GRAN PISCINAZO en Primera Persona / GTA V ONLINE / FUNNY MOMENTS / ZYBRON,2193.0
555,ELIXIA,302.0,aXLub_BI904,[14],"[{'160 - 256x144 (144p)': 111.851}, {'133 - 426x240 (240p)': 247.364}, {'134 - 640x360 (360p)': 605.54}, {'135 - 854x480 (480p)': 1110.427}, {'136 - 1280x720 (720p)': 2213.739}]",ELIXIA - Beautiful Euphoria,31623.0
556,,379.0,c3FtRB4vN1c,"[0, 1, 36, 94]","[{'160 - 256x144 (144p)': 100.766}, {'133 - 426x240 (240p)': 275.281}, {'134 - 640x360 (360p)': 487.531}, {'135 - 854x480 (480p)': 1116.366}, {'136 - 1280x720 (720p)': 2232.172}]",Bondie's Best Class of the Week - Executioner Class Setup (Black Ops 2 Tips and Tricks),2116.0
557,,123.0,c4yqczXndq0,"[3, 89]","[{'160 - 192x144 (144p)': 111.804}, {'133 - 320x240 (240p)': 247.649}, {'134 - 480x360 (360p)': 615.142}, {'135 - 640x480 (480p)': 1126.353}]",PESTE MUTANTEX  - Live @ Festival Rock Comuna 6 - Medellin Dec 3 2011,1915.0
558,,287.0,J2zmjcBDUvI,"[3, 13, 54]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 420.491}, {'135 - 720x480 (DASH video)': 1155.0}]",Howard University Concert Band - American Overture,1703.0
559,,416.0,J2ay_FS3J5c,"[0, 1]","[{'160 - 256x144 (144p)': 122.83}, {'133 - 426x240 (240p)': 271.588}, {'134 - 640x360 (360p)': 425.174}]",Merkur Blazing Moon/Blazing Star PC Version - Risiko-Forum.de,4231.0
560,,227.0,mVgunwDFOwc,[3],"[{'160 - 256x144 (144p)': 111.752}, {'133 - 426x240 (240p)': 248.748}, {'134 - 640x360 (360p)': 260.911}, {'135 - 854x480 (480p)': 543.3}]",Funeral for a Friend - Your Revolution Is A Joke (Live DVD),6912.0
561,,325.0,Z9Pa6Xm6zEw,"[126, 220, 1548]","[{'160 - 256x144 (144p)': 114.536}, {'133 - 426x240 (240p)': 265.897}, {'134 - 640x360 (360p)': 613.414}, {'135 - 854x480 (480p)': 1134.854}, {'136 - 1280x720 (720p)': 2216.331}]",Ta sticklingar från chilipeppar,7788.0
562,Bloodhound Gang,225.0,Z922Xhiw308,"[0, 1654]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 624.009}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2229.889}]",Le général d'Ishtar,2246.0
563,,163.0,awS0MWexmAs,"[2, 7, 224, 267, 399]","[{'160 - 192x144 (144p)': 125.971}, {'133 - 320x240 (240p)': 257.782}, {'134 - 480x360 (360p)': 606.131}, {'135 - 640x480 (480p)': 1131.204}]","1956 CHEVY BEL AIR 4-DOOR,  LITTLE 'OL LADY CAR",10056.0
564,,438.0,5Z2PGb2bcxY,[270],"[{'160 - 256x144 (144p)': 111.586}, {'133 - 426x240 (240p)': 248.883}, {'134 - 640x360 (360p)': 604.958}, {'135 - 854x480 (480p)': 1111.875}, {'136 - 1280x720 (720p)': 2212.128}]",FastCap Plane Demos,6582.0
565,,438.0,SELeimVb5pI,[329],"[{'160 - 256x144 (144p)': 111.586}, {'133 - 426x240 (240p)': 248.883}, {'134 - 640x360 (360p)': 604.958}, {'135 - 854x480 (480p)': 1111.875}, {'136 - 1280x720 (720p)': 2212.128}]",FastCap Plane Demos,6582.0
566,,162.0,d_OEQxUkGec,"[66, 293, 3149]","[{'160 - 256x144 (144p)': 112.777}, {'133 - 426x240 (240p)': 246.942}, {'134 - 640x360 (360p)': 549.429}, {'135 - 854x480 (480p)': 988.919}, {'136 - 1280x720 (720p)': 1700.002}, {'137 - 1920x1080 (1080p)': 3439.521}]",Brix Smith Start's Guide To The Essential Print and Kimonos | The Style Experts | Evans,7780.0
567,Karthik,354.0,dajBwR3DI8Q,[592],"[{'160 - 192x144 (144p)': 124.1}, {'134 - 480x360 (360p)': 295.924}, {'133 - 320x240 (240p)': 301.697}, {'135 - 640x480 (480p)': 581.405}]",Orkunnu njan-malayalam album song,5937.0
568,Donny Osmond,200.0,dcz9gC7mRG8,"[5, 618]","[{'160 - 244x144 (144p)': 112.123}, {'133 - 406x240 (240p)': 249.75}, {'134 - 608x360 (360p)': 605.938}, {'135 - 810x480 (480p)': 1103.707}]",Inuyasha - I'll Make A Man Out Of You,177342.0
569,009 Sound System,159.0,deqb-s95XnA,"[2, 7, 64, 149, 1276]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 300.56}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",airbrush rc car mustang.wmv,6842.0
570,,358.0,64fTzTYtxbw,"[3, 4]","[{'160 - 256x144 (144p)': 117.608}, {'133 - 426x240 (240p)': 250.639}, {'134 - 640x360 (360p)': 614.858}, {'135 - 854x480 (480p)': 1127.172}, {'136 - 1280x720 (720p)': 2227.735}]",Fiestas de Reyes Magos Carmen de Atrato - Chocò 2013 Lp en Vivo www.TalentoChocoano.com,3147.0
571,,329.0,64wdACv-S6c,"[0, 52, 70, 125]","[{'160 - 192x144 (144p)': 112.934}, {'133 - 320x240 (240p)': 250.668}, {'134 - 480x360 (360p)': 614.476}, {'135 - 640x480 (480p)': 1122.899}]",DUKE Blue & White 2008 Pre game Jam Session,9382.0
572,,158.0,tih3lCryEA0,"[3, 4, 13, 41, 47]","[{'160 - 192x144 (144p)': 114.962}, {'133 - 320x240 (240p)': 248.422}]",le cose che piacciono a me,10455.0
573,,428.0,lSOIbf1t0n8,"[2, 7, 95, 135]","[{'160 - 192x144 (144p)': 111.607}, {'133 - 320x240 (240p)': 251.052}]",délire en nissan patrol avec pascalou,2171.0
574,,312.0,lWxk7ZsEjwU,[61],"[{'160 - 192x144 (144p)': 121.981}, {'133 - 320x240 (240p)': 249.041}]",Vestax Extravaganza 2004,1533.0
575,,233.0,WxU6-5Sz-pI,"[28, 33, 38, 78, 86, 553]","[{'160 - 192x144 (144p)': 111.98}, {'133 - 320x240 (240p)': 247.05}, {'134 - 480x360 (360p)': 249.773}]",Iron Maiden - run to the hills drums cover,24683.0
576,,241.0,fNhFYsn_jBk,[4],"[{'160 - 240x144 (144p)': 110.843}, {'133 - 400x240 (240p)': 247.293}, {'134 - 600x360 (360p)': 605.562}]",JVDK ATTENTION A LA NATURE,117954.0
577,,349.0,fNRmwCMQfAE,"[0, 1, 36, 94]","[{'160 - 256x144 (144p)': 118.65}, {'133 - 426x240 (240p)': 251.065}, {'134 - 640x360 (360p)': 612.486}, {'135 - 854x480 (480p)': 1119.386}, {'136 - 1280x720 (720p)': 2223.931}]",BO2 Private Match: FFA Trickshot Fun! #1,1364.0
578,,470.0,JNg3BvzJxyk,"[2, 44, 46, 107, 109, 114, 138, 155, 507]","[{'160 - 180x144 (144p)': 112.21}, {'133 - 300x240 (240p)': 248.125}, {'134 - 450x360 (360p)': 615.641}, {'135 - 600x480 (480p)': 1112.278}]",Operações de Pousos e Decolagens no Aeroporto de Porto Seguro-BA com fonia (01/01/14),14990.0
579,,470.0,q9qrgd57Ra8,[12],"[{'160 - 180x144 (144p)': 112.21}, {'133 - 300x240 (240p)': 248.125}, {'134 - 450x360 (360p)': 615.641}, {'135 - 600x480 (480p)': 1112.278}]",Operações de Pousos e Decolagens no Aeroporto de Porto Seguro-BA com fonia (01/01/14),14990.0
580,,134.0,11eA_HlXEWI,"[11, 625, 1601, 2004]","[{'160 - 192x144 (144p)': 115.18}, {'133 - 320x240 (240p)': 249.907}]",Jack LaLanne Power Juicer-Can Help You Lose Weight and Stay Healthy,1349.0
581,,179.0,11sjVt85giE,[3833],"[{'160 - 256x144 (144p)': 111.116}, {'133 - 426x240 (240p)': 245.934}, {'134 - 640x360 (360p)': 603.852}, {'135 - 854x480 (480p)': 1105.875}, {'136 - 1280x720 (720p)': 2211.766}]",In the Bleak Midwinter - Gustav Holst - Flugelhorn Duet and Photography by Peter Herman,1576.0
582,,315.0,129ovJ69yb8,"[11, 20, 22, 29, 32, 112, 624, 1261, 1843, 2591]","[{'160 - 256x144 (144p)': 117.695}, {'133 - 426x240 (240p)': 262.667}, {'134 - 640x360 (360p)': 399.345}]",Острая закуска из баклажанов. Заготовки на зиму,6177.0
583,,229.0,13MwcNG3p1w,"[39, 49, 181, 216, 222, 249, 950]","[{'160 - 192x144 (144p)': 115.108}, {'133 - 320x240 (240p)': 246.868}, {'134 - 480x360 (360p)': 530.611}, {'135 - 640x480 (480p)': 1057.817}]",Diseño Abstracto 04,12860.0
584,,180.0,16NgSZ3yyX4,[539],"[{'160 - 192x144 (144p)': 116.798}, {'133 - 320x240 (240p)': 254.985}, {'134 - 480x360 (360p)': 328.921}, {'135 - 640x480 (480p)': 608.146}]",TENGO QUE OLVIDAR FLAMENCO SALSERO 2011 POR DJ.ROMERO,11322.0
585,,180.0,16EgWcvsLCk,"[8, 13, 89]","[{'160 - 192x144 (144p)': 112.118}, {'133 - 320x240 (240p)': 248.003}]",Emeraudes-france,5383.0
586,,202.0,19YYESjFr-Y,"[4, 13, 54]","[{'160 - 192x144 (144p)': 122.758}, {'133 - 320x240 (240p)': 250.682}, {'134 - 480x360 (360p)': 502.361}, {'135 - 640x480 (480p)': 1132.101}]",When I Fall In Love I Banda de Jazz para Eventos e Casamentos I Ave Jazz Quintet,4746.0
587,Brian Tyler,489.0,hYt0kfRGS0U,"[0, 1, 35, 134]","[{'160 - 216x144 (144p)': 116.824}, {'133 - 360x240 (240p)': 261.744}, {'134 - 540x360 (360p)': 623.131}]",Gta sa - Tokyo Drift. on Vimeo.mp4,2752.0
588,,327.0,hZORDP33dZ4,[2497],"[{'160 - 192x144 (144p)': 115.72}, {'133 - 320x240 (240p)': 247.082}]","Swingorgel ""Turksfruit""",1996.0
589,Stuka,195.0,haRxvrOQZ1U,"[14, 61, 433]","[{'160 - 256x144 (144p)': 121.521}, {'133 - 426x240 (240p)': 253.821}, {'134 - 640x360 (360p)': 611.722}, {'135 - 854x480 (480p)': 1112.655}, {'136 - 1280x720 (720p)': 2232.036}]",Stuka - Around you (Negresco) (Original Mix),7245.0
590,,238.0,hcHd7eQC2Fo,[11],"[{'160 - 192x144 (144p)': 110.898}, {'133 - 320x240 (240p)': 246.162}, {'134 - 480x360 (360p)': 417.158}, {'135 - 640x480 (480p)': 866.586}]",Aguamiel de Maguey en Mier y Noriega NL,96001.0
591,Jeff Williams,194.0,hd9L5H7Oieg,"[1, 157]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 606.011}, {'135 - 640x480 (DASH video)': 1155.0}]",red vs blue: tribute to agent tex,4354.0
592,,128.0,hflTHxFGOg8,[556],"[{'160 - 192x144 (144p)': 112.626}, {'133 - 320x240 (240p)': 250.458}]",bukod po sa pananalangin at pagdarasal meron pa po bang ibang paraan para makausap ang panginoon...,16223.0
593,Mello Music Group,344.0,hgHun-PwZTs,"[0, 52, 70, 125]","[{'160 - 192x144 (144p)': 114.151}, {'133 - 320x240 (240p)': 249.804}, {'134 - 480x360 (360p)': 611.498}, {'135 - 640x480 (480p)': 1116.897}]",Kblaze-Vlade Divac,4426.0
594,Jesper Kyd,238.0,tc14q063Sok,"[1, 27]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.427}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'298 - 1280x720 (DASH video)': 3322.897}]",Neveria - Serwer minecraft [24/7][FB/Surv][No WL],1467.0
595,,393.0,4qW3UqLabJs,"[338, 2370]","[{'160 - 192x144 (144p)': 118.21}, {'133 - 320x240 (240p)': 255.183}, {'134 - 480x360 (360p)': 603.682}, {'135 - 640x480 (480p)': 1110.126}]",How to: Take out contacts for beginners,2027.0
596,,401.0,QbqNTDD5-PA,"[74, 131, 187, 496, 736, 914, 1728]","[{'160 - 256x144 (144p)': 118.07}, {'133 - 426x240 (240p)': 254.571}, {'134 - 640x360 (360p)': 527.165}, {'135 - 854x480 (480p)': 1007.726}, {'136 - 1280x720 (720p)': 2136.42}]",New Macbook Air First Impressions,281757.0
597,PSY,387.0,Qc4PNyJjNAY,"[0, 5]","[{'160 - 192x144 (144p)': 117.066}, {'133 - 320x240 (240p)': 288.811}, {'134 - 480x360 (360p)': 454.819}, {'135 - 640x480 (480p)': 1125.78}]","Psy- Gentleman, wersja iPandanda.",1288.0
598,AWOLNATION,246.0,QdtR9oLfGvQ,"[5, 1981]","[{'160 - 192x144 (144p)': 111.127}, {'133 - 320x240 (240p)': 247.071}, {'134 - 480x360 (360p)': 586.042}, {'135 - 640x480 (480p)': 1012.974}, {'136 - 960x720 (720p)': 1705.451}, {'137 - 1440x1080 (1080p)': 2850.896}]",D GRAY MAN - Hollow Moon (AMV),5478.0
599,,297.0,QeTDtvkhtSA,"[0, 1, 36, 94, 142]","[{'160 - 256x144 (144p)': 118.503}, {'133 - 426x240 (240p)': 255.729}, {'134 - 640x360 (360p)': 608.951}, {'135 - 854x480 (480p)': 1113.809}, {'136 - 1280x720 (720p)': 2221.973}]",Gettin' Smity With It Ep. 7 (MW3 Funny Moments),12689.0
600,,297.0,sq6P1_3fXNQ,[14],"[{'160 - 256x144 (144p)': 118.503}, {'133 - 426x240 (240p)': 255.729}, {'134 - 640x360 (360p)': 608.951}, {'135 - 854x480 (480p)': 1113.809}, {'136 - 1280x720 (720p)': 2221.973}]",Gettin' Smity With It Ep. 7 (MW3 Funny Moments),12689.0
601,,159.0,sxcOj-6lPew,"[181, 222]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 326.41}, {'135 - 640x480 (DASH video)': 1155.0}]",My entry to LuckyCharms2407's Nail Art Contest: Fruit Nails!,1538.0
602,,132.0,32bNDY32jSc,"[4, 47]","[{'160 - 256x144 (144p)': 118.929}, {'133 - 426x240 (240p)': 251.568}, {'134 - 640x360 (360p)': 479.578}, {'135 - 854x480 (480p)': 779.8}, {'136 - 1280x720 (720p)': 1182.26}, {'137 - 1920x1080 (1080p)': 2106.983}]",Snobbery in Classic Music | Ludovico Einaudi | Oxford Union,5123.0
603,,249.0,TSNRrJz555g,"[4, 9, 10, 34, 37]","[{'160 - 192x144 (144p)': 113.334}, {'133 - 320x240 (240p)': 247.064}, {'134 - 480x360 (360p)': 388.231}, {'135 - 640x480 (480p)': 878.63}]",Enveloped ideas - The Dawn - cover.MPG,3844.0
604,,295.0,TUaMI8TaJ60,"[0, 12, 91]","[{'160 - 256x144 (144p)': 111.995}, {'133 - 426x240 (240p)': 251.539}, {'134 - 640x360 (360p)': 608.703}, {'135 - 854x480 (480p)': 1116.328}, {'136 - 1280x720 (720p)': 2254.177}, {'137 - 1920x1080 (1080p)': 4201.637}]",FLASHBACK: SHEFF WED 0-2 CARDIFF CITY 16/03/13,2368.0
605,BABYMETAL,189.0,TVyEP9gDj-8,"[8, 246]","[{'160 - 256x144 (144p)': 112.313}, {'133 - 426x240 (240p)': 249.027}]",Madelyn BabyMetal Dance (she doesn't like rap part),8361.0
606,,207.0,Taf4kWK93Sk,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.336}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Gravação do DVD do Clareou - Ela me disse,5920.0
607,,187.0,d5xNMmyatPM,"[2, 53, 58]","[{'160 - 256x144 (144p)': 110.614}, {'133 - 426x240 (240p)': 246.564}, {'134 - 640x360 (360p)': 609.628}, {'135 - 854x480 (480p)': 1112.906}, {'136 - 1280x720 (720p)': 2223.937}, {'137 - 1920x1080 (1080p)': 4166.768}]","Xe điện HKbike CAP - A ""giá điên"" 9.9 triệu đồng",69967.0
608,,304.0,E-li1sq_Szc,"[0, 1, 81, 621]","[{'160 - 256x144 (144p)': 114.431}, {'133 - 426x240 (240p)': 286.204}, {'134 - 640x360 (360p)': 492.093}, {'135 - 854x480 (480p)': 968.648}, {'136 - 1280x720 (720p)': 1752.305}]",Otpokemon Iniciantes - Quest da Punch Stone #7,9002.0
609,,246.0,ubxM8scBC38,"[0, 1, 219]","[{'160 - 256x144 (144p)': 127.58}, {'133 - 426x240 (240p)': 252.746}, {'134 - 640x360 (360p)': 624.609}, {'135 - 854x480 (480p)': 1146.817}, {'136 - 1280x720 (720p)': 2317.619}]",Sah4R play #11,33164.0
610,,170.0,ucTwPHYmGYg,"[5, 16]","[{'160 - 256x144 (144p)': 111.771}, {'133 - 426x240 (240p)': 248.905}, {'134 - 640x360 (360p)': 540.04}, {'135 - 854x480 (480p)': 1001.765}, {'136 - 1280x720 (720p)': 1669.711}, {'137 - 1920x1080 (1080p)': 3193.4}]",Blanche Neige et les Sept Nains - Un sourire en chantant,237361.0
611,Apashe,442.0,uc2wWTMujIU,"[0, 1, 35, 85]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.054}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",GTA V Online | (Patché) [GLITCH D'ARGENT] en Version 1.10 de (A à Z),2559.0
612,,128.0,o-kaM056RJI,"[0, 27]","[{'160 - 256x144 (144p)': 110.559}, {'133 - 426x240 (240p)': 246.946}, {'134 - 640x360 (360p)': 374.163}, {'135 - 854x480 (480p)': 773.202}, {'136 - 1280x720 (720p)': 1470.27}]",Minecraft Soma Başımız Sağolsun,2049.0
613,DJ Abdel,224.0,o-njB2T1uiw,[5],"[{'160 - 192x144 (144p)': 29.296}, {'133 - 320x240 (240p)': 50.782}, {'134 - 480x360 (360p)': 96.579}, {'135 - 640x480 (480p)': 153.053}]","Raxen "" Soprano - C'est my life "" ( Blablatisé ) [ HD ]",5154.0
614,,141.0,YggPBw7pp38,"[10, 97, 754]","[{'160 - 176x144 (144p)': 110.67}, {'133 - 294x240 (240p)': 246.712}]","Vittorio Ciurlia esegue ""Aria sulla quarta corda"" di J.S. Bach (violino+arpa)",3416.0
615,,195.0,Yh_4ZWqK5zU,[106],"[{'160 - 192x144 (144p)': 118.952}, {'133 - 320x240 (240p)': 273.324}, {'134 - 480x360 (360p)': 318.904}, {'135 - 640x480 (480p)': 676.64}]",how to install software for Multi-Di@g Multi-Diag Access J2534 Pass-Thru OBD2 Device,2525.0
616,,320.0,Yhpl9i9M5Aw,[1587],"[{'160 - 252x144 (144p)': 123.918}, {'134 - 628x360 (360p)': 223.989}, {'133 - 418x240 (240p)': 287.355}, {'135 - 838x480 (480p)': 439.02}, {'136 - 1256x720 (720p)': 856.182}]",Simple Portrait Enhancement tutorial using AfterShot Pro / Bibble5,17273.0
617,,223.0,YhaO3yMjg9Q,"[2, 64, 75, 135, 149, 902]","[{'160 - 256x144 (144p)': 112.081}, {'133 - 426x240 (240p)': 254.426}, {'134 - 640x360 (360p)': 621.007}, {'135 - 854x480 (480p)': 1135.855}, {'136 - 1280x720 (720p)': 2252.97}, {'298 - 1280x720 (720p50)': 3374.508}, {'137 - 1920x1080 (1080p)': 4191.036}, {'299 - 1920x1080 (1080p50)': 5546.872}]",Tamiya TXT-2 AGRIOS Monstertruck in Action!,59341.0
618,PMOL,167.0,S9IRRpsdL6Q,[468],"[{'160 - 256x144 (144p)': 113.851}, {'133 - 426x240 (240p)': 268.09}, {'134 - 640x360 (360p)': 604.714}, {'135 - 854x480 (480p)': 1106.608}, {'136 - 1280x720 (720p)': 2214.071}]",Qué Pasaría Si Otros Planetas Del Sistema Solar Ocuparan El Lugar De La Luna Respecto A La Tierra,2348.0
619,,330.0,4VXDLeLXuOo,"[398, 482, 501, 1290, 3816]","[{'160 - 256x144 (144p)': 111.51}, {'133 - 426x240 (240p)': 246.959}, {'134 - 640x360 (360p)': 516.032}]",ร่มบิน อินทรีอีสาน,63233.0
620,Megatrax - Megatrax,386.0,UBm_190BKvA,[189],"[{'160 - 194x144 (144p)': 115.405}, {'133 - 322x240 (240p)': 257.227}, {'134 - 484x360 (360p)': 427.2}]",Funny English Subtitles - Dark Resurrection (Parody),8327.0
621,Megatrax - Megatrax,386.0,UGvHP_ys-7k,"[159, 1315]","[{'160 - 194x144 (144p)': 115.405}, {'133 - 322x240 (240p)': 257.227}, {'134 - 484x360 (360p)': 427.2}]",Funny English Subtitles - Dark Resurrection (Parody),8327.0
622,,240.0,4b2vatnzMKg,"[0, 1, 35, 768]","[{'160 - 192x144 (144p)': 114.578}, {'133 - 320x240 (240p)': 263.346}, {'134 - 480x360 (360p)': 606.193}]",تختيم جاتا لعبة المهمة 12 GTA Vice City,35375.0
623,Dire Straits,296.0,0fzOLNYLcj4,[2323],"[{'160 - 192x144 (144p)': 117.505}, {'134 - 480x360 (360p)': 250.461}, {'133 - 320x240 (240p)': 274.623}, {'135 - 640x480 (480p)': 531.69}, {'136 - 960x720 (720p)': 1058.043}]",Dire Straits - Brothers In Arms con testo e traduzione in italiano simultanea,26360.0
624,Teriyaki Boyz,234.0,0f8_chwc0V4,"[17, 19, 48, 128, 955]","[{'160 - 192x144 (144p)': 118.971}, {'133 - 320x240 (240p)': 302.091}, {'134 - 480x360 (360p)': 604.826}, {'135 - 640x480 (480p)': 1111.8}]",Drifting no Raceland (SPL Drift Project),29132.0
625,,122.0,OTnEhsqsC9Y,"[4, 13, 164, 175, 205, 1242]","[{'160 - 192x144 (144p)': 118.447}, {'133 - 320x240 (240p)': 251.735}, {'134 - 480x360 (360p)': 608.457}, {'135 - 640x480 (480p)': 1127.673}]",Desfile Colegio Salesiano Puerto Montt fiestas patrias.VOB,4135.0
626,Christina Stürmer,215.0,o4PxzXpMiDg,"[82, 103, 118]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 604.28}, {'135 - 640x480 (DASH video)': 1155.0}]",Eishockey WM - Germany,4288.0
