,creator,duration,id,labels,ladder,title,views
487,,366.0,bSkaJiy5UiQ,"[21, 23, 24, 115, 1160]","[{'160 - 256x144 (144p)': 111.882}, {'133 - 426x240 (240p)': 248.902}, {'134 - 640x360 (360p)': 605.162}, {'135 - 854x480 (480p)': 1112.896}, {'136 - 1280x720 (720p)': 2225.859}, {'137 - 1920x1080 (1080p)': 4137.5}, {'264 - 1920x1080 (1080p)': 4883.171}]",Star i9100 Android Handy Review,3282.0
488,,311.0,bTDggovupKM,"[15, 18, 96, 463, 708]","[{'160 - 192x144 (144p)': 115.409}, {'133 - 320x240 (240p)': 248.567}, {'134 - 480x360 (360p)': 538.327}, {'135 - 640x480 (480p)': 1103.977}]","Our boy Max. Talking, singing and acting silly",4093.0
489,,151.0,bXpIjpiV2cQ,"[1932, 3555]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 605.07}, {'135 - 640x480 (DASH video)': 1155.0}]",Canned goods' price hike looms,3120.0
490,"Kari, Ola & Lars Bremnes",265.0,YQikFOCZ_8M,"[2, 43, 76, 473, 547]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 594.582}, {'135 - 640x480 (DASH video)': 1155.0}]",Lofotfiske 2010,2039.0
491,,174.0,YRKluHdOr6s,[3],"[{'160 - 256x144 (144p)': 110.386}, {'133 - 426x240 (240p)': 246.409}, {'134 - 640x360 (360p)': 613.493}, {'135 - 854x480 (480p)': 1132.736}, {'136 - 1280x720 (720p)': 2246.78}, {'137 - 1920x1080 (1080p)': 4150.644}]",222- Flatbush Zombies (LIVE),4565.0
492,,242.0,YTui4o7SoFM,"[342, 511]","[{'160 - 180x144 (144p)': 111.071}, {'133 - 300x240 (240p)': 251.901}, {'134 - 450x360 (360p)': 295.465}]",Изобретение топливо вода горит,83866.0
493,,491.0,3ZDuG_cw2rw,"[0, 1, 27, 580]","[{'160 - 256x144 (144p)': 113.385}, {'133 - 426x240 (240p)': 270.329}, {'134 - 640x360 (360p)': 616.494}, {'135 - 854x480 (480p)': 1124.588}, {'136 - 1280x720 (720p)': 2238.763}]",Redstone Challenges w/SKDown and b0inG Episode 4: 3x3 Piston Door,4165.0
494,Joan Jett & The Blackhearts,238.0,3_e2pMITHcI,"[68, 72, 98]","[{'160 - 192x144 (144p)': 111.995}, {'133 - 320x240 (240p)': 249.994}]",Chris Cole Collection,1686.0
495,,148.0,3dGO7I0uGCo,"[11, 20, 22, 29, 564]","[{'160 - 256x144 (144p)': 114.525}, {'133 - 426x240 (240p)': 250.702}, {'134 - 640x360 (360p)': 605.349}, {'135 - 854x480 (480p)': 1118.682}, {'136 - 1280x720 (720p)': 2235.486}, {'137 - 1920x1080 (1080p)': 4304.028}]",Como preparar una pizza de manjericão e alho : Almoços de última hora,3303.0
496,Jennifer Hudson,138.0,5hDDq82P-6k,"[6, 8]","[{'160 - 192x144 (144p)': 112.612}, {'133 - 320x240 (240p)': 251.076}, {'134 - 480x360 (360p)': 615.315}, {'135 - 640x480 (480p)': 1121.062}]",Ek 2009 Spotlight Line Dance,5437.0
497,,179.0,5hHhMblyVLs,"[4, 9, 14, 28, 33, 37, 38, 154]","[{'160 - 256x144 (144p)': 110.4}, {'133 - 426x240 (240p)': 268.769}, {'134 - 640x360 (360p)': 608.453}, {'135 - 854x480 (480p)': 1113.934}, {'136 - 1280x720 (720p)': 2227.956}, {'137 - 1920x1080 (1080p)': 4347.876}]","""Sanfona"" - Topsyturvy - Noises pt.2 (2014)",2106.0
498,,130.0,w0FlgH-flcg,[1587],"[{'160 - 256x144 (144p)': 114.366}, {'133 - 426x240 (240p)': 265.204}, {'134 - 640x360 (360p)': 271.331}, {'135 - 854x480 (480p)': 584.104}, {'136 - 1280x720 (720p)': 1194.8}]",Criando vetor em segundo Coreldraw x4,3993.0
499,,244.0,_wLnxCG1tAc,"[14, 214]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 620.477}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2218.463}, {'137 - 1920x1080 (DASH video)': 4208.979}, {'264 - 1920x1080 (DASH video)': 5781.03}]",Young Fp feat. Morgan Fuller l When I Pull Up,2165.0
500,,347.0,a-ubuXkcMQY,"[2, 7, 17, 19, 104, 272, 1881]","[{'160 - 256x144 (144p)': 116.202}, {'133 - 426x240 (240p)': 252.843}]",Brands Hatch - Lotus On Track,1526.0
501,,238.0,3EPl-ns15pM,[1388],"[{'160 - 256x144 (144p)': 111.02}, {'133 - 426x240 (240p)': 246.352}, {'134 - 640x360 (360p)': 611.086}, {'135 - 854x480 (480p)': 1118.638}, {'136 - 1280x720 (720p)': 2222.802}, {'137 - 1920x1080 (1080p)': 4187.479}]",まかせて★スプラッシュ☆スター★,13561.0
502,,490.0,3Fu_UXRwFfI,"[0, 1, 36, 403]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 616.677}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Call of Duty Advanced Warfare Gameplay GeForce GTX 760,2315.0
503,,215.0,NT9ZV4MY1Zw,[3],"[{'160 - 256x144 (144p)': 110.278}, {'133 - 426x240 (240p)': 246.617}, {'134 - 640x360 (360p)': 610.131}, {'135 - 854x480 (480p)': 1108.947}, {'136 - 1280x720 (720p)': 2214.931}]",Prince Royce- Soy Incondicional y Una Fans 07 de Mayo de 2014 Luna Park- Argentina,3918.0
504,,296.0,xAd44UlhstQ,"[0, 1, 484, 1403]","[{'160 - 256x142 (144p)': 110.748}, {'133 - 426x238 (240p)': 264.643}, {'134 - 640x356 (360p)': 596.547}]",MHFU - HR6 Dual Tigrex - Deviltrigger Speedrun,7435.0
505,bless 4,464.0,wbCyUCqv8XI,"[1, 5, 16, 826, 3168]","[{'160 - 254x144 (144p)': 116.659}, {'133 - 424x240 (240p)': 244.48}, {'134 - 636x360 (360p)': 631.344}, {'135 - 848x480 (480p)': 1164.724}]",Stitch! - 25 - Showdown! Stitch vs. Hamsterviel - Part 2 (3/3),963854.0
506,,150.0,wbRpaSXKLpw,[522],"[{'160 - 192x144 (144p)': 111.043}, {'133 - 320x240 (240p)': 247.504}, {'134 - 480x360 (360p)': 604.086}, {'135 - 640x480 (480p)': 1121.656}]","Kota Kasablanka, Jakarta: Brand New Toshiba Elevator (B3M - 2)",4023.0
507,,360.0,wbYJgXET7H0,[2250],"[{'160 - 192x144 (144p)': 113.214}, {'133 - 320x240 (240p)': 255.523}]",Hình ảnh phóng VinaSat1- Vệ tinh viễn thông- ViệtNam,2070.0
508,,198.0,wccOFQPn3mg,[3822],"[{'160 - 256x144 (144p)': 114.359}, {'133 - 426x240 (240p)': 247.808}, {'134 - 640x360 (360p)': 495.748}, {'135 - 854x480 (480p)': 904.841}]",Calon Suami Nunung Berikan Akte Cerai Palsu?,3280.0
509,,334.0,wcmv3GthAHs,"[11, 20, 229, 1882]","[{'160 - 256x144 (144p)': 111.587}, {'133 - 426x240 (240p)': 247.05}, {'134 - 640x360 (360p)': 602.728}]",Chicha de cascara de Piña / Pina / Agua de Pina /,130653.0
510,,284.0,LRx58AOzEAk,"[0, 1, 5, 534, 872, 3121]","[{'160 - 192x144 (144p)': 115.105}, {'133 - 320x240 (240p)': 273.182}, {'134 - 480x360 (360p)': 493.598}, {'135 - 640x480 (480p)': 924.115}]",Super Mario Bros. 2: Level 1-3,9740.0
511,Andrea,226.0,6isHj80iEg4,"[6, 8]","[{'134 - 640x360 (360p)': 617.79}, {'137 - 1920x1080 (1080p)': 4473.042}]",102學年新竹女中新生入學儀隊表演,1351.0
512,,232.0,6i2nnoBH0j4,[14],"[{'160 - 256x144 (144p)': 114.041}, {'133 - 426x240 (240p)': 249.918}, {'134 - 640x360 (360p)': 608.324}, {'135 - 854x480 (480p)': 1112.531}, {'136 - 1280x720 (720p)': 2211.115}]",Desed - Gremium Bosporus Türkiye,5532.0
513,,253.0,Lp7OxYesz-I,[61],"[{'134 - 640x360 (360p)': 67.345}, {'160 - 256x144 (144p)': 95.812}, {'135 - 854x480 (480p)': 146.274}, {'133 - 426x240 (240p)': 182.401}, {'136 - 1280x720 (720p)': 277.778}]",Mc Pedrinho & Mc Nego - Piru Maior que Antes (DJ Gabriel Mix),8269.0
514,,127.0,LpIEiG5a3yM,"[2, 7, 198, 563, 1252]","[{'160 - 192x144 (144p)': 117.429}, {'133 - 320x240 (240p)': 251.051}, {'134 - 480x360 (360p)': 590.328}, {'135 - 640x480 (480p)': 1104.136}]",Euro NCAP | Renault ZOE | 2013 | Crash test,45321.0
515,,127.0,Lsn5bq0hOik,"[0, 63]","[{'160 - 192x144 (144p)': 117.429}, {'133 - 320x240 (240p)': 251.051}, {'134 - 480x360 (360p)': 590.328}, {'135 - 640x480 (480p)': 1104.136}]",Euro NCAP | Renault ZOE | 2013 | Crash test,45321.0
516,,158.0,LuHKRTxMVZI,"[2, 44, 46, 2197]","[{'160 - 256x144 (144p)': 113.67}, {'133 - 426x240 (240p)': 250.463}, {'134 - 640x360 (360p)': 604.365}, {'135 - 854x480 (480p)': 1106.376}, {'136 - 1280x720 (720p)': 2222.775}, {'137 - 1920x1080 (1080p)': 4128.96}]",New Order of CRJ900 NextGen for Delta Air Lines,5173.0
517,,494.0,q1mWSwC3WcA,[205],"[{'160 - 256x144 (144p)': 110.206}, {'133 - 426x240 (240p)': 256.963}, {'134 - 640x360 (360p)': 635.42}, {'135 - 854x480 (480p)': 1165.139}, {'136 - 1280x720 (720p)': 2321.624}, {'137 - 1920x1080 (1080p)': 4348.63}]",Uues Koolis,43216.0
518,,278.0,xJRDnhKpwMU,"[2, 7, 116, 469, 2486]","[{'160 - 256x144 (144p)': 116.845}, {'133 - 426x240 (240p)': 271.968}, {'134 - 640x360 (360p)': 607.343}, {'135 - 854x480 (480p)': 1115.798}, {'136 - 1280x720 (720p)': 2225.805}]",subaru forester 2013 prueba dinamica en carretera,7921.0
519,,170.0,tuAtvmg1-3I,"[0, 12]","[{'160 - 256x144 (144p)': 111.167}, {'133 - 426x240 (240p)': 252.855}, {'134 - 640x360 (360p)': 552.191}, {'135 - 854x480 (480p)': 1007.146}, {'136 - 1280x720 (720p)': 1751.872}, {'137 - 1920x1080 (1080p)': 3294.097}]",Landon Donovan's Last Game For US National Team | FREE STUFF FRIDAY,14803.0
520,,152.0,9Nttz8HWPdA,[175],"[{'160 - 192x144 (144p)': 112.992}, {'133 - 320x240 (240p)': 247.623}]",Feefaaa na  linha  de  Frente,1294.0
521,Beyoncé,263.0,D8bcHERb41o,[3],"[{'160 - 82x144 (144p)': 113.432}, {'133 - 136x240 (144p)': 247.555}, {'134 - 202x360 (240p)': 543.453}, {'135 - 270x480 (240p)': 1001.403}]",Beyoncé - XO at Chicago United Center,21644.0
522,,472.0,tM2odeh-XVo,"[0, 1, 27]","[{'160 - 256x144 (144p)': 119.68}, {'133 - 426x240 (240p)': 255.931}, {'134 - 640x360 (360p)': 617.556}, {'135 - 854x480 (480p)': 1116.163}, {'136 - 1280x720 (720p)': 2250.987}]",MINECRAFT: PARKOUR DENTRO DE SLENDERMAN,46652.0
523,,146.0,tNl1sV1t5jQ,[43],"[{'160 - 192x144 (144p)': 111.53}, {'133 - 320x240 (240p)': 247.657}, {'134 - 480x360 (360p)': 384.374}, {'135 - 640x480 (480p)': 855.652}]",港口66號海釣船----陳進義2012.05.27紅甘.透抽,1577.0
524,,124.0,tP0Lhsh4pJw,"[189, 645]","[{'160 - 256x144 (144p)': 112.213}, {'133 - 426x240 (240p)': 247.93}, {'134 - 640x360 (360p)': 379.829}, {'135 - 854x480 (480p)': 757.557}]",Vader y el almirante Gila conversan,4506.0
525,,124.0,tSZ1tiY_HiI,"[0, 1, 124, 317, 898]","[{'160 - 256x144 (144p)': 112.213}, {'133 - 426x240 (240p)': 247.93}, {'134 - 640x360 (360p)': 379.829}, {'135 - 854x480 (480p)': 757.557}]",Vader y el almirante Gila conversan,4506.0
526,,167.0,UN8r_qwwzf4,"[0, 12]","[{'160 - 180x144 (144p)': 80.0}, {'133 - 300x240 (240p)': 174.836}, {'134 - 450x360 (360p)': 455.357}, {'135 - 600x480 (480p)': 822.621}]",L'hymne du Réal Madrid après la Champions league,543789.0
527,,243.0,1Z8i6f4Q40E,"[0, 1, 69, 417, 784, 1085]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 607.482}, {'135 - 720x480 (DASH video)': 1155.0}]",Tekken 6 Rank Match aselian(King) VS withlovejess(Miguel),4089.0
528,,182.0,1bsPyohejNg,"[5, 16, 136]","[{'160 - 192x144 (144p)': 112.495}, {'133 - 320x240 (240p)': 247.462}, {'134 - 480x360 (360p)': 334.454}, {'135 - 640x480 (480p)': 654.514}]",Et si Anne Roumanoff était Blanche neïge...,12846.0
529,Guns N' Roses,163.0,1bJoOSgtroY,"[0, 1, 27]","[{'160 - 256x144 (144p)': 116.604}, {'133 - 426x240 (240p)': 275.355}, {'134 - 640x360 (360p)': 606.97}, {'135 - 854x480 (480p)': 1121.921}, {'136 - 1280x720 (720p)': 2255.536}]",Minecraft:mod casa intanea,2257.0
530,,121.0,EuEy7QldlM8,"[53, 58]","[{'160 - 192x144 (144p)': 113.252}, {'133 - 320x240 (240p)': 246.957}]",Bmx Parts Review - Savage Front Load Stem,1647.0
531,Daft Punk,289.0,-aM8Gpdmuf8,"[0, 139]","[{'160 - 220x144 (DASH video)': 108.0}, {'133 - 366x240 (DASH video)': 242.0}, {'134 - 550x360 (DASH video)': 485.072}, {'135 - 732x480 (DASH video)': 1155.0}]",Mo Reborn Range Tank Rs07 Vid 2,1109.0
532,,322.0,zrl2eYn68xw,[21],"[{'160 - 192x144 (144p)': 115.864}, {'133 - 320x240 (240p)': 245.723}, {'134 - 480x360 (360p)': 610.739}]","How to get an easy Phone Number, how to start and promote a business checklist",2417.0
533,,369.0,zsDI2QVH2Xs,"[3, 4, 13, 41, 54]","[{'160 - 256x144 (144p)': 115.462}, {'133 - 426x240 (240p)': 256.731}, {'134 - 640x360 (360p)': 513.672}, {'135 - 854x480 (480p)': 946.279}, {'136 - 1280x720 (720p)': 1572.521}, {'137 - 1920x1080 (1080p)': 3045.211}]",Spiritual Rhapsody,4947.0
534,,330.0,tDlphDsmwq4,[3],"[{'160 - 256x144 (144p)': 114.373}, {'133 - 426x240 (240p)': 250.298}, {'134 - 640x360 (360p)': 639.423}, {'135 - 854x480 (480p)': 1176.572}, {'136 - 1280x720 (720p)': 2353.481}, {'137 - 1920x1080 (1080p)': 4396.164}]",只能想念你\150102花蓮太平洋觀光節\蕭敬騰,2255.0
535,,324.0,tEoHU3a1ZWY,"[3, 3238]","[{'160 - 192x144 (144p)': 113.645}, {'133 - 320x240 (240p)': 248.544}, {'134 - 480x360 (360p)': 611.389}, {'135 - 640x480 (480p)': 1117.312}]",01 Obsessed - Mariah live in Singapore for F1 2010 (www.mcareyph.com),1594.0
536,,277.0,tErFfuIU8RU,"[21, 23, 24, 3136]","[{'160 - 256x144 (144p)': 112.7}, {'133 - 426x240 (240p)': 251.446}, {'134 - 640x360 (360p)': 434.448}, {'135 - 854x480 (480p)': 842.663}, {'136 - 1280x720 (720p)': 1911.608}]",HTC One X+,19473.0
537,,159.0,tF6GnASuqIg,"[2, 218]","[{'160 - 192x144 (144p)': 119.016}, {'133 - 320x240 (240p)': 259.631}, {'134 - 480x360 (360p)': 604.32}, {'135 - 640x480 (480p)': 1103.942}]",TJS NO SURF,43392.0
538,Fort Minor,406.0,Nl3Vza6-uFE,"[0, 79, 91]","[{'160 - 216x144 (144p)': 95.453}, {'133 - 360x240 (240p)': 211.11}, {'134 - 540x360 (360p)': 536.747}, {'135 - 720x480 (480p)': 981.933}]",Soldiers Tourney Finals,5562.0
539,,123.0,6mB2yOVZ_uM,[3],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 603.139}, {'135 - 640x480 (DASH video)': 1155.0}]",MAGNETO en la Arena Monterrey (Mal herido),1419.0
540,,188.0,6m5ZsY5ATNU,[11],"[{'160 - 256x144 (144p)': 110.667}, {'133 - 426x240 (240p)': 250.174}, {'134 - 640x360 (360p)': 492.773}, {'135 - 854x480 (480p)': 1019.761}, {'136 - 1280x720 (720p)': 1900.301}, {'137 - 1920x1080 (1080p)': 3366.867}]",Best Cooler for Truck Drivers - Koolatron 12V 18 Quart Cooler Review,17209.0
541,Torus,316.0,6p3BuZeN3Xc,"[0, 139]","[{'160 - 244x144 (144p)': 121.937}, {'133 - 406x240 (240p)': 268.217}, {'134 - 608x360 (360p)': 564.739}, {'135 - 812x480 (480p)': 1080.419}, {'136 - 1218x720 (720p)': 1856.042}]",Solo Dharok/Guthan/Karil - Rise of the Six,3579.0
542,,201.0,6q1GYb2wO-M,"[2, 522, 721]","[{'160 - 256x144 (144p)': 112.111}, {'133 - 426x238 (240p)': 249.062}, {'134 - 640x358 (360p)': 603.257}, {'135 - 854x478 (480p)': 1107.497}]","Грузовой лифт V=1 м-с, грузоподъемность 630 кг (706)",2845.0
543,,171.0,uJRSoz-iJyc,"[11, 20, 22, 123, 176, 250, 1201, 2094, 2630]","[{'160 - 256x144 (144p)': 114.859}, {'133 - 426x240 (240p)': 253.999}, {'134 - 640x360 (360p)': 606.294}, {'135 - 854x480 (480p)': 1110.189}, {'136 - 1280x720 (720p)': 2214.694}]",GLUTEN FREE BROWNIE MUG CAKE,42577.0
544,,182.0,uJS5OB2406g,"[2, 56, 218]","[{'160 - 192x144 (144p)': 90.51}, {'133 - 320x240 (240p)': 198.973}, {'134 - 480x360 (360p)': 473.632}, {'135 - 640x480 (480p)': 866.481}]",Desenhos de Ônibus :  BUSSCAR,29670.0
545,,268.0,rmcKsUDb9Eo,"[0, 1, 35, 230]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 480.86}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2236.462}]",GTA 4 Police Bike - Belgische Politie motard FEDERAL POLICE Liberty City LOCAL POLICE Alderney,3473.0
546,,204.0,rmpcyqcjmDs,"[0, 1, 3301]","[{'160 - 256x144 (144p)': 112.679}, {'133 - 426x240 (240p)': 248.676}, {'134 - 640x360 (360p)': 328.447}, {'135 - 854x480 (480p)': 607.565}, {'136 - 1280x720 (720p)': 1384.661}]",H1Z1 - Como Jogar Battle Royale,7253.0
547,,233.0,rmRD79KUBVo,[8],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 525.287}, {'135 - 640x480 (DASH video)': 1155.0}]",ＧＨＥＮＫＩ　アイソロープ・エレメンタル・コリオ　香取大志,1192.0
548,,136.0,rnhUCHU4E-I,"[64, 465]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 647.281}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Q-BOT Micro Quadcopter,1250.0
549,,206.0,rnWwr8jBOnc,"[0, 27]","[{'160 - 256x144 (144p)': 116.621}, {'133 - 426x240 (240p)': 252.883}, {'134 - 640x360 (360p)': 606.062}, {'135 - 854x480 (480p)': 1115.086}, {'136 - 1280x720 (720p)': 2229.638}]",OBS - NVENC vs x264 Comparison,38343.0
550,"Cedric King Palmer, APM Music - KPM Music - KPM - Main Series",228.0,rp03PVBNZsI,"[799, 815]","[{'160 - 256x144 (144p)': 129.678}, {'133 - 426x240 (240p)': 315.933}, {'134 - 640x360 (360p)': 357.137}, {'135 - 854x480 (480p)': 720.513}, {'136 - 1280x720 (720p)': 1547.951}]","Ellis and Zoey visit Nick,The arrival",162307.0
551,Herb Alpert & The Tijuana Brass,186.0,ooZgu9vueDY,"[3, 4, 168, 330]","[{'160 - 192x144 (144p)': 115.585}, {'133 - 320x240 (240p)': 246.157}]",Trompettiste-fou.wmv,3763.0
552,Jeff Wayne;Phil Lynott;Julie Covington,310.0,Vs4hap0pnFs,[1475],"[{'160 - 192x144 (144p)': 120.616}, {'134 - 480x360 (360p)': 252.859}, {'133 - 320x240 (240p)': 280.707}, {'135 - 640x480 (480p)': 531.889}]",SPORE: War of the Worlds images,32387.0
553,,122.0,F9nTxUZoKlU,"[53, 58]","[{'160 - 192x144 (144p)': 116.83}, {'133 - 320x240 (240p)': 248.585}]",THE ULTIMATE FITNESS BICYCLE,1623.0
554,,212.0,FClRVLmlDPc,"[15, 18, 67, 239, 2785]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 643.46}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Mokan haukku,6186.0
555,Chris Brown,229.0,FCRzI2iRP9A,[8],"[{'160 - 256x144 (144p)': 128.29}, {'133 - 426x240 (240p)': 262.038}, {'134 - 640x360 (360p)': 609.162}, {'135 - 854x480 (480p)': 1122.037}, {'136 - 1280x720 (720p)': 2238.772}, {'137 - 1920x1080 (1080p)': 4178.074}]",Robin Khalifa y los exoticos en car audio 2014,10670.0
556,,320.0,203-IesQMTE,"[3, 4, 9, 10, 13, 28]","[{'160 - 192x144 (144p)': 115.196}, {'133 - 320x240 (240p)': 246.828}]",Rock One Band - Moby Dick/Black Dog,3274.0
557,,248.0,j3gYQrtvCjk,[14],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 541.81}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Dre Wonder - Mad Men (Music Video),1530.0
558,,366.0,j5rwCUvQjEE,"[50, 65]","[{'160 - 256x144 (144p)': 111.33}, {'133 - 426x240 (240p)': 246.478}, {'134 - 640x360 (360p)': 606.318}, {'135 - 854x480 (480p)': 1109.693}, {'136 - 1280x720 (720p)': 2138.045}, {'137 - 1920x1080 (1080p)': 4134.153}]",Emo Scene Girl Haircut Tutorial,370816.0
559,,441.0,j9-k7YL97zU,"[3, 4, 13, 31, 47, 54]","[{'160 - 192x144 (144p)': 113.052}, {'133 - 320x240 (240p)': 259.182}, {'134 - 480x360 (360p)': 522.04}, {'135 - 640x480 (480p)': 943.07}]",Pablo Citarella - Piano,3258.0
560,,206.0,jDhlJiUDlTU,"[11, 20, 22, 29, 32, 122, 173, 221, 892, 2172]","[{'160 - 192x144 (144p)': 111.845}, {'133 - 320x240 (240p)': 249.14}, {'134 - 480x360 (360p)': 555.743}, {'135 - 640x480 (480p)': 1112.148}]","Gourmand, Martín Molteni - Gigot de cordero marinado en especias",2029.0
561,,218.0,gue6iQwGHKo,"[64, 113, 119]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 641.424}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4535.249}]",Blade nano QX first impressions and flight demo,3205.0
562,,218.0,guQu00QIZUI,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 641.424}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4535.249}]",Blade nano QX first impressions and flight demo,3205.0
563,,218.0,gynW_8biKRQ,"[0, 1, 893]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 641.424}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4535.249}]",Blade nano QX first impressions and flight demo,3205.0
564,,223.0,gzHrJBFgmUY,"[0, 1, 234, 309]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 607.319}, {'135 - 720x480 (DASH video)': 1155.0}]",NinjaLink (Zelda) vs Marth,2405.0
565,,274.0,h0yon4DthgA,"[0, 1, 36, 367]","[{'160 - 256x144 (144p)': 112.266}, {'133 - 426x240 (240p)': 247.993}, {'134 - 640x360 (360p)': 614.468}, {'135 - 854x480 (480p)': 1125.252}, {'136 - 1280x720 (720p)': 2249.945}]","COD: Ghosts - ""UNICORN CAMO"" KEM STRIKE GAMEPLAY - NEW ""UNICORN CAMO""! (""Unicorn"" Camo Gameplay)",9284.0
566,,185.0,h0niiEzMTYA,"[8, 13, 164, 175]","[{'160 - 192x144 (144p)': 112.225}, {'133 - 320x240 (240p)': 247.209}, {'134 - 480x360 (360p)': 606.972}, {'135 - 640x480 (480p)': 1114.649}]",G.W. CARVER HIGH SCHOOL V.S. A.H. PARKER HIGH SCHOOL BAND,5090.0
567,,281.0,2YRp129Wb8U,"[0, 12, 195]",[],usmh 2-0 cabba,4820.0
568,,178.0,uI927BpcPho,[0],"[{'160 - 192x144 (144p)': 128.78}, {'133 - 320x240 (240p)': 281.911}, {'134 - 480x360 (360p)': 400.422}, {'135 - 640x480 (480p)': 745.786}]",Power Rangers (yu-gi-oh version),10688.0
569,,183.0,0wXRjocvNr8,"[3, 4]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.192}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]","Muse - Follow Me live at the Olympia in Paris, France - 02/10/2012 - 720p HD",1888.0
570,,387.0,0w8X8OPogMA,"[375, 451, 717, 2319]","[{'160 - 192x144 (144p)': 113.761}, {'133 - 320x240 (240p)': 269.52}]",Bright Light in the Sky at Night - U.F.O. Face - Critter's.,1079.0
571,,387.0,1-brdfFro0A,"[53, 58, 60]","[{'160 - 192x144 (144p)': 113.761}, {'133 - 320x240 (240p)': 269.52}]",Bright Light in the Sky at Night - U.F.O. Face - Critter's.,1079.0
572,,290.0,109dsjAj52k,"[0, 1, 234, 628]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.192}, {'135 - 640x480 (DASH video)': 1155.0}]",SilentSpectre(Falcon) vs Pink Shinobi(Peach)5,5287.0
573,,459.0,FhQQODojvLg,"[0, 1, 809, 822, 2188, 2496]","[{'160 - 256x144 (144p)': 117.382}, {'133 - 426x240 (240p)': 247.478}, {'134 - 640x360 (360p)': 609.953}, {'135 - 854x480 (480p)': 1123.976}]","GBA - Donkey Kong Country ""Forest Frenzy"" [19 of 52]",7014.0
574,,178.0,fOonwfwvA-s,"[9, 10, 37]","[{'160 - 256x144 (144p)': 115.903}, {'133 - 426x240 (240p)': 247.437}, {'134 - 640x360 (360p)': 335.828}, {'135 - 854x480 (480p)': 632.824}, {'136 - 1280x720 (720p)': 1444.016}]",Voodoo Lab Bosstone - fuzz range & clean up,8816.0
